fulcrum_id,fulcrum_parent_id,fulcrum_record_id,version,caption,latitude,longitude,geometry,file_size,uploaded_at,exif_date_time,exif_gps_altitude,exif_gps_date_stamp,exif_gps_time_stamp,exif_gps_dop,exif_gps_img_direction,exif_gps_img_direction_ref,exif_gps_latitude,exif_gps_latitude_ref,exif_gps_longitude,exif_gps_longitude_ref,exif_make,exif_model,exif_orientation,exif_pixel_x_dimension,exif_pixel_y_dimension,exif_software,exif_x_resolution,exif_y_resolution
ef44ce55-16eb-49a2-81f3-7139aaa9bf73,c360927c-c62e-4796-a0aa-52547fa86e6e,e9f4b3ef-aefd-4feb-aba6-7de289eba3f2,1,,45.558125,-73.556,POINT (-73.556 45.558125),185401,2018-07-12 09:34:45 EDT,2018-07-12 05:30:03 EDT,42.48171275646744,2018-07-12,13:28:56,65.0,,,45.558125,N,-73.556,W,Apple,iPhone 8 Plus,,810,1080,"Fulcrum iOS 2.17.0 (3473), iOS 11.4, Apple, iPhone 8 Plus",72.0,72.0
e1161005-e162-4a84-8f50-a6e320257b75,c360927c-c62e-4796-a0aa-52547fa86e6e,e9f4b3ef-aefd-4feb-aba6-7de289eba3f2,1,,45.558125,-73.556,POINT (-73.556 45.558125),172908,2018-07-12 09:34:47 EDT,2018-07-12 05:30:15 EDT,42.48171275646744,2018-07-12,13:28:56,65.0,,,45.558125,N,-73.556,W,Apple,iPhone 8 Plus,,810,1080,"Fulcrum iOS 2.17.0 (3473), iOS 11.4, Apple, iPhone 8 Plus",72.0,72.0
f4264e03-ea26-4b39-b517-12d42c3cc56c,c360927c-c62e-4796-a0aa-52547fa86e6e,e9f4b3ef-aefd-4feb-aba6-7de289eba3f2,1,,45.558125,-73.556,POINT (-73.556 45.558125),193170,2018-07-12 09:34:48 EDT,2018-07-12 05:30:27 EDT,42.48171275646744,2018-07-12,13:28:56,65.0,,,45.558125,N,-73.556,W,Apple,iPhone 8 Plus,,1080,810,"Fulcrum iOS 2.17.0 (3473), iOS 11.4, Apple, iPhone 8 Plus",72.0,72.0
606fe6c4-9dcc-4d44-9717-38c5a8f6ed0e,c360927c-c62e-4796-a0aa-52547fa86e6e,e9f4b3ef-aefd-4feb-aba6-7de289eba3f2,1,,45.558125,-73.556,POINT (-73.556 45.558125),128141,2018-07-12 09:34:50 EDT,2018-07-12 05:30:42 EDT,42.48171275646744,2018-07-12,13:28:56,65.0,,,45.558125,N,-73.556,W,Apple,iPhone 8 Plus,,1080,810,"Fulcrum iOS 2.17.0 (3473), iOS 11.4, Apple, iPhone 8 Plus",72.0,72.0
be0782e6-902a-4c9a-99a8-f36419acf492,c360927c-c62e-4796-a0aa-52547fa86e6e,e9f4b3ef-aefd-4feb-aba6-7de289eba3f2,1,,45.558125,-73.556,POINT (-73.556 45.558125),178714,2018-07-12 09:34:51 EDT,2018-07-12 05:30:51 EDT,42.48171275646744,2018-07-12,13:28:56,65.0,,,45.558125,N,-73.556,W,Apple,iPhone 8 Plus,,1080,810,"Fulcrum iOS 2.17.0 (3473), iOS 11.4, Apple, iPhone 8 Plus",72.0,72.0
4eee7b5b-8a87-48e4-9d96-87a059e38d9b,c360927c-c62e-4796-a0aa-52547fa86e6e,e9f4b3ef-aefd-4feb-aba6-7de289eba3f2,1,,45.558125,-73.556,POINT (-73.556 45.558125),266622,2018-07-12 09:34:52 EDT,2018-07-12 05:31:04 EDT,42.48171275646744,2018-07-12,13:28:56,65.0,,,45.558125,N,-73.556,W,Apple,iPhone 8 Plus,,1080,810,"Fulcrum iOS 2.17.0 (3473), iOS 11.4, Apple, iPhone 8 Plus",72.0,72.0
