fulcrum_id,fulcrum_parent_id,fulcrum_record_id,version,caption,latitude,longitude,geometry,file_size,uploaded_at,exif_date_time,exif_gps_altitude,exif_gps_date_stamp,exif_gps_time_stamp,exif_gps_dop,exif_gps_img_direction,exif_gps_img_direction_ref,exif_gps_latitude,exif_gps_latitude_ref,exif_gps_longitude,exif_gps_longitude_ref,exif_make,exif_model,exif_orientation,exif_pixel_x_dimension,exif_pixel_y_dimension,exif_software,exif_x_resolution,exif_y_resolution
1d655dee-19ea-4348-8b8e-a87b7b1693e6,e9f4b3ef-aefd-4feb-aba6-7de289eba3f2,e9f4b3ef-aefd-4feb-aba6-7de289eba3f2,1,,45.558125,-73.55599722222222,POINT (-73.55599722222222 45.558125),112697,2018-07-12 09:28:41 EDT,2018-07-12 05:27:47 EDT,42.49110320284697,2018-07-12,13:27:42,65.0,162.85723905723907,T,45.558125,N,-73.55599722222222,W,Apple,iPhone 8 Plus,,810,1080,"Fulcrum iOS 2.17.0 (3473), iOS 11.4, Apple, iPhone 8 Plus",72.0,72.0
5cf71d1b-4057-462b-b3a5-257dfad8ce7c,e9f4b3ef-aefd-4feb-aba6-7de289eba3f2,e9f4b3ef-aefd-4feb-aba6-7de289eba3f2,1,,45.55812777777778,-73.55599444444444,POINT (-73.55599444444444 45.55812777777778),125405,2018-07-12 09:28:42 EDT,2018-07-12 05:27:56 EDT,42.56625727213962,2018-07-12,13:28:01,65.0,175.39669421487602,T,45.55812777777778,N,-73.55599444444444,W,Apple,iPhone 8 Plus,,810,1080,"Fulcrum iOS 2.17.0 (3473), iOS 11.4, Apple, iPhone 8 Plus",72.0,72.0
a2e0b64c-77be-437a-aa2b-f2a6f562b5be,e9f4b3ef-aefd-4feb-aba6-7de289eba3f2,e9f4b3ef-aefd-4feb-aba6-7de289eba3f2,1,,45.558125,-73.556,POINT (-73.556 45.558125),115597,2018-07-12 09:28:44 EDT,2018-07-12 05:28:26 EDT,42.49629629629629,2018-07-12,13:28:26,65.0,179.9638989169675,T,45.558125,N,-73.556,W,Apple,iPhone 8 Plus,,810,1080,"Fulcrum iOS 2.17.0 (3473), iOS 11.4, Apple, iPhone 8 Plus",72.0,72.0
